threshold,score,precision,recall,f1,fnr,dp_diff,fnr_gap,worst_group_sensitivity,macro_avg_fnr,method
0.07,1.3902319842648916,0.3101761252446184,0.935655253837072,0.4659024103468548,0.06434474616292796,0.005555653909043223,0.01027144727139516,0.9322779243623571,0.06258635200194534,IPS-weighted transfer
0.08,1.3854866965459387,0.31988590057049715,0.9268004722550177,0.47561345046955467,0.07319952774498228,0.006691697527861806,0.007415021735045602,0.9243623570800352,0.07193013205244202,IPS-weighted transfer
0.09,1.3693769668207925,0.3279035328961286,0.9149940968122786,0.48279084254788973,0.08500590318772139,0.000127849394326085,0.008956133577763786,0.9120492524186455,0.08347268079247255,IPS-weighted transfer
0.1,1.3514848731231783,0.3363396392432908,0.9025974025974026,0.49006410256410254,0.09740259740259738,0.005744370930789278,0.011376752896295486,0.8988566402814424,0.09545498327040985,IPS-weighted transfer
0.11,1.3426622407075544,0.3468168237186854,0.8907910271546635,0.4992555831265509,0.10920897284533648,0.009656051364612006,0.00756818551449609,0.8883025505716798,0.1079133566710721,IPS-weighted transfer
0.12000000000000001,1.3230741203105494,0.35374312365462807,0.8730814639905549,0.5034893617021277,0.12691853600944514,0.01377305737818768,0.0008195051704618095,0.8725314183123878,0.1270588291023813,IPS-weighted transfer
0.13,1.3058944410526847,0.361406985385187,0.8612750885478159,0.5091607049380562,0.13872491145218413,0.013180168359674949,0.001953232940002436,0.8599640933572711,0.1390592901727277,IPS-weighted transfer
0.14,1.2777884789986753,0.3665297741273101,0.8429752066115702,0.510912343470483,0.15702479338842978,0.012586275527216806,0.0014368973123704276,0.8420107719928187,0.1572707793509961,IPS-weighted transfer
0.15000000000000002,1.2519825830319091,0.3747671014107,0.8311688311688312,0.5166024582645387,0.16883116883116878,0.014342311141075426,0.007920304306428594,0.8258527827648114,0.1701870650819742,IPS-weighted transfer
0.16,1.2419184515501984,0.3833241607044579,0.8223140495867769,0.5228978978978979,0.1776859504132231,0.015665611688628567,0.008101890230519382,0.8168761220825853,0.17907293280215503,IPS-weighted transfer
0.16999999999999998,1.2092049403050775,0.38819167142042216,0.8034238488783944,0.5234615384615384,0.19657615112160565,0.013357843428020932,0.0093808867393326,0.7971274685816876,0.19818208804864607,IPS-weighted transfer
0.18,1.2017379350601658,0.3970937129300119,0.7904368358913814,0.5286221871298855,0.20956316410861864,0.013616371146882966,0.0034059203327285736,0.7881508078994613,0.2101462319341743,IPS-weighted transfer
0.19,1.182079311764603,0.4049382716049383,0.7744982290436836,0.5318200243210377,0.2255017709563164,0.010455178521009745,0.001616904228425614,0.7739665787159191,0.22522496916986812,IPS-weighted transfer
0.2,1.134404652732181,0.4111147221319467,0.7467532467532467,0.5302871515405575,0.2532467532467533,0.016706749261694798,0.0028311614077803915,0.7458223394898856,0.2527620798062241,IPS-weighted transfer
0.21000000000000002,1.0967149337418285,0.4183429935219911,0.7243211334120425,0.5303652474605576,0.2756788665879575,0.00906206727634068,0.004154370141589647,0.7229551451187335,0.2749676698104717,IPS-weighted transfer
0.22000000000000003,1.0689396630633456,0.4256373937677054,0.7095631641086186,0.5320938468348827,0.29043683589138136,0.013372353102323487,0.005956018310177169,0.7055655296229802,0.29145646122193114,IPS-weighted transfer
0.22999999999999998,1.022072617100621,0.4304315476190476,0.6829988193624558,0.5280693747147421,0.31700118063754423,0.011922024462763359,0.006500776082449478,0.6786355475763016,0.31811406438247364,IPS-weighted transfer
0.24,0.9828045209272758,0.43513513513513513,0.6652892561983471,0.5261437908496732,0.3347107438016529,0.010245290150595832,0.012213627155148565,0.6570915619389587,0.33680162448346695,IPS-weighted transfer
0.25,0.9397695146267164,0.44276985743380853,0.6416765053128689,0.5239816823330923,0.3583234946871311,0.007085101338668021,0.014481082694229819,0.6319569120287253,0.3608025466241598,IPS-weighted transfer
0.26,0.9165179138453806,0.4530647235319331,0.6239669421487604,0.5249565433325056,0.37603305785123964,0.0073396138017481904,0.012169414930152556,0.6157989228007181,0.3781163697342056,IPS-weighted transfer
0.27,0.8653002960405723,0.45764231286418644,0.60271546635183,0.5202547770700637,0.39728453364816996,0.012502320179051174,0.020629739984746764,0.5888689407540395,0.4008161892535871,IPS-weighted transfer
0.28,0.8238163576217227,0.4609227871939736,0.577922077922078,0.5128339444735464,0.42207792207792205,0.013392885660298781,0.018463340959942176,0.5655296229802513,0.4252387065397776,IPS-weighted transfer
0.29,0.7834135377147402,0.4690927218344965,0.5554899645808736,0.5086486486486487,0.44451003541912637,0.013859750400749937,0.01981497183839165,0.5421903052064632,0.44790220887434096,IPS-weighted transfer
0.3,0.7367864124683883,0.47634069400630913,0.5348288075560803,0.5038932146829811,0.4651711924439197,0.019236816683314728,0.02647996475654063,0.5170556552962298,0.46970436232549984,IPS-weighted transfer
0.31,0.7101058731986244,0.480419194704909,0.5141676505312869,0.49672084402623323,0.4858323494687131,0.016274926753521546,0.019770759613395694,0.5008976660682226,0.48921695412507954,IPS-weighted transfer
0.32,0.6809093271473403,0.48477886272257326,0.4982290436835891,0.49141193595342064,0.5017709563164109,0.012452585760844403,0.020097614276759046,0.48473967684021546,0.505211516021405,IPS-weighted transfer
0.33,0.6327840831735609,0.4821215733015495,0.47756788665879574,0.47983392645314354,0.5224321133412042,0.014396882117383075,0.02408776758264919,0.4614003590664273,0.5265557571422481,IPS-weighted transfer
0.33999999999999997,0.5965784856937814,0.4915254237288136,0.46221959858323497,0.47642226954669914,0.5377804014167651,0.015493776992328845,0.030643808946343776,0.44165170556552963,0.5430263899612986,IPS-weighted transfer
0.35,0.5591858596938026,0.4973614775725594,0.44510035419126326,0.46978193146417446,0.5548996458087367,0.020861808949384608,0.03456132788259758,0.42190305206463197,0.5608162839940692,IPS-weighted transfer
0.36,0.5393454379093936,0.502086230876217,0.42621015348288077,0.4610472541507024,0.5737898465171192,0.01768254767249311,0.025140965942375693,0.40933572710951527,0.5780937899192968,IPS-weighted transfer
0.37,0.5277284066373591,0.5120702267739575,0.4132231404958678,0.4573668735707285,0.5867768595041323,0.015996779034816472,0.019165999535771694,0.400359066427289,0.5900579338048251,IPS-weighted transfer
0.38,0.4847827111004992,0.5162037037037037,0.3949232585596222,0.44749163879598663,0.6050767414403778,0.014311010397139834,0.02399934313265717,0.37881508078994613,0.6091852476437252,IPS-weighted transfer
0.39,0.46223077617937725,0.5214227970897333,0.3807556080283353,0.44012282497441146,0.6192443919716647,0.01262122650368136,0.021615040998943624,0.36624775583482944,0.6229447236656986,IPS-weighted transfer
0.4,0.4204260346592134,0.5297670405522001,0.3624557260920897,0.43042411496670174,0.6375442739079102,0.01649375819363133,0.02644838459582921,0.34470377019748655,0.6420720375045988,IPS-weighted transfer
0.41,0.3803888156641982,0.5267034990791897,0.33766233766233766,0.4115107913669065,0.6623376623376623,0.013099133197532531,0.018932306346507,0.3249551166965889,0.6655787301301577,IPS-weighted transfer
0.42,0.3426456248528097,0.5376237623762377,0.320543093270366,0.40162721893491127,0.679456906729634,0.013551944542747218,0.022849825282760805,0.3052064631956912,0.6833686241629284,IPS-weighted transfer
0.43,0.30658465614299546,0.5432489451476793,0.3040141676505313,0.3898561695685087,0.6959858323494688,0.011222092375339554,0.024972012082569495,0.2872531418312388,0.7002608521274765,IPS-weighted transfer
0.44,0.29284025061020214,0.5503963759909399,0.28689492325855964,0.37718277066356226,0.7131050767414404,0.006970027758193262,0.012840493345270598,0.27827648114901254,0.7153032721783521,IPS-weighted transfer
0.45,0.2680518285275789,0.5578069129916567,0.2762691853600944,0.36952230556652194,0.7237308146399055,0.007198441058691538,0.015733236066438283,0.26570915619389585,0.726424225772885,IPS-weighted transfer
0.46,0.2335809027018914,0.56375,0.2662337662337662,0.3616680032076985,0.7337662337662338,0.009134706903666523,0.024855165487937203,0.2495511669658887,0.7380212502901428,IPS-weighted transfer
0.47,0.21676760528553266,0.5714285714285714,0.25737898465171194,0.3549043549043549,0.7426210153482881,0.007651252403906253,0.02503675141202788,0.24057450628366248,0.7469071180103235,IPS-weighted transfer
0.48,0.20052275001057326,0.5782122905027933,0.24439197166469895,0.34356846473029046,0.755608028335301,0.008521741606244679,0.01906178500542388,0.23159784560143626,0.7588712618958517,IPS-weighted transfer
0.49,0.16083810917729688,0.5809806835066865,0.23081463990554899,0.33037600337980566,0.769185360094451,0.01024565517384872,0.025581509184300244,0.21364452423698385,0.773564721170866,IPS-weighted transfer
0.5,0.12109086535384467,0.5847860538827259,0.21782762691853602,0.3174193548387097,0.782172373081464,0.011541852744874473,0.032980740838990164,0.19569120287253142,0.7878184267079735,IPS-weighted transfer
0.51,0.10050115583712235,0.5938037865748709,0.20365997638724911,0.3032967032967033,0.7963400236127509,0.011131201585368997,0.027921599093017835,0.18491921005385997,0.8011199903996311,IPS-weighted transfer
0.52,0.0831499573247371,0.6007462686567164,0.19008264462809918,0.28878923766816145,0.8099173553719008,0.008581970442972153,0.02106712521060017,0.17594254937163376,0.8135238880230662,IPS-weighted transfer
0.53,0.05409922468685169,0.5991983967935872,0.17650531286894924,0.2726858185134519,0.8234946871310508,0.00773958803110654,0.01956233055270018,0.16337522441651706,0.8268436103071328,IPS-weighted transfer
0.54,0.038878278116903614,0.6033755274261603,0.16883116883116883,0.26383763837638374,0.8311688311688312,0.006252118275564447,0.018828091816159298,0.1561938958707361,0.8343920582211843,IPS-weighted transfer
0.55,0.018335418200603748,0.6036036036036037,0.15820543093270367,0.2507015902712816,0.8417945690672963,0.004338940151334986,0.016371155312809416,0.14721723518850988,0.8445971871550855,IPS-weighted transfer
0.56,-0.0024830855260023765,0.6191646191646192,0.1487603305785124,0.2398857686815802,0.8512396694214877,0.0015733414757853614,0.01834807337334532,0.13644524236983843,0.8543807209434888,IPS-weighted transfer
0.5700000000000001,-0.008053582610078741,0.6285714285714286,0.14285714285714285,0.2328042328042328,0.8571428571428572,0.0007259399941924802,0.01490267783972754,0.13285457809694792,0.8596940829831883,IPS-weighted transfer
0.5800000000000001,-0.006147765103183572,0.6482558139534884,0.13164108618654075,0.21884200196270853,0.8683589138134593,0.0009698667829387414,0.0008668754115289667,0.1310592459605027,0.8685073163337329,IPS-weighted transfer
0.5900000000000001,-0.03580235535661755,0.6495176848874598,0.1192443919716647,0.20149625935162094,0.8807556080283353,0.0003177527416440215,0.0015537439070026915,0.11873350923482849,0.8804896188116702,IPS-weighted transfer
0.6000000000000001,-0.06496409766625438,0.6431095406360424,0.10743801652892562,0.18411734951947395,0.8925619834710744,0.0007600696683380467,0.0004200161374621203,0.10729991204925242,0.8924900798820166,IPS-weighted transfer
0.6100000000000001,-0.08215793933085197,0.6551724137931034,0.10094451003541913,0.17493606138107418,0.8990554899645808,0.0013694759890441888,0.004744919146893567,0.09938434476693052,0.8982431956596227,IPS-weighted transfer
0.6200000000000001,-0.10502923727928506,0.6610169491525424,0.09208972845336481,0.1616580310880829,0.9079102715466352,0.0009337294809022567,0.007238172835061563,0.08970976253298153,0.9066711510494876,IPS-weighted transfer
0.63,-0.1281430971878327,0.6525821596244131,0.0820543093270366,0.1457787100157315,0.9179456906729634,0.0007123428780221874,0.003465922638080321,0.08091468777484609,0.9173523509061137,IPS-weighted transfer
0.64,-0.14633168685850295,0.6494845360824743,0.0743801652892562,0.13347457627118645,0.9256198347107438,0.000362468090123514,0.0011495178498963643,0.07360861759425494,0.9258166234807969,IPS-weighted transfer
0.65,-0.1711252272993464,0.6379310344827587,0.06552538370720189,0.11884368308351177,0.9344746162927982,0.0006992932967312335,0.0013437358382716313,0.06508355321020229,0.9342445788706619,IPS-weighted transfer
0.66,-0.17926524487639992,0.6580645161290323,0.0602125147579693,0.11032990805840995,0.9397874852420307,0.0015476985922695738,0.0012347842838172918,0.05980650835532102,0.9395760995027704,IPS-weighted transfer
0.67,-0.20053309072818926,0.6544117647058824,0.0525383707201889,0.09726775956284153,0.9474616292798111,0.0023961038878079106,0.0019690230203581738,0.051890941072999124,0.9471245474168218,IPS-weighted transfer
0.68,-0.22462686528789394,0.6416666666666667,0.045454545454545456,0.08489525909592062,0.9545454545454546,0.0026044409093970294,0.004498593893344394,0.04397537379067722,0.9537753292626506,IPS-weighted transfer
0.6900000000000001,-0.237946314049105,0.6330275229357798,0.04073199527744982,0.07653910149750416,0.9592680047225501,0.002387069562298793,0.003510134863076275,0.0395778364116095,0.9586670961568524,IPS-weighted transfer
0.7000000000000001,-0.24959051603746893,0.6326530612244898,0.03659976387249114,0.06919642857142858,0.9634002361275089,0.002169698215200553,0.004317007969253495,0.03518029903254178,0.9626611969828314,IPS-weighted transfer
0.7100000000000001,-0.27386491415589365,0.611764705882353,0.030696576151121605,0.05845980888139404,0.9693034238488784,0.0030201111386298097,0.0077624035028714955,0.028144239226033423,0.9679745590225308,IPS-weighted transfer
0.7200000000000001,-0.27681006273275743,0.6266666666666667,0.027744982290436836,0.05313736574335783,0.9722550177095631,0.0038715278760045203,0.006810261657421601,0.025505716798592787,0.9710891523726963,IPS-weighted transfer
0.7300000000000001,-0.28498874010557523,0.6307692307692307,0.024203069657615112,0.046617396247868106,0.9757969303423849,0.002158656261800517,0.006737627287785264,0.02198768689533861,0.9746434994607688,IPS-weighted transfer
0.7400000000000001,-0.30372294931495347,0.5789473684210527,0.01948051948051948,0.03769274700171331,0.9805194805194806,0.0006601445528583785,0.0003994890329996892,0.019349164467897976,0.9804510910156021,IPS-weighted transfer
0.75,-0.29696229213644876,0.62,0.01829988193624557,0.03555045871559633,0.9817001180637545,0.00023042092838919132,0.0005163356276320918,0.017953321364452424,0.9817885108217316,IPS-weighted transfer
